,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,nymphaea alba l,nymphaea alba l,prunus persica (l.) batsch,paucedamum,,,,,,
1,ocimum basilicum l,ocimum basilicum l,succisa pratensis moench,portulata,,,,,,
2,operculina turpethum mans,operculina turpethum,,prunus persica (l.) batsc,,,,,,
3,orchis morio et mascula l,orchis morio et mascula l,,salvia viridisl,,,,,,
4,origanum dictamnus l,origanum dictamnus l,,costus,,,,,,
5,origanum,origanum vulgare l,,consolida maior minor,,,,,,
6,origanum vulgare l,osmunda regalis l,,matricaria,,,,,,
7,osmunda regalis l,paeonia officinalis l,,,,,,,,
8,paeonia officinalis l,papaver somniferum l,,,,,,,,
9,papaver somniferum l,paris quadrifolia l,,,,,,,,
10,paris quadrifolia l,pastinaca sativa l,,,,,,,,
11,pastinaca sativa l,persicaria bistorta samp,,,,,,,,
12,pastinaca,persicaria maculosa gray,,,,,,,,
13,persicaria bistorta samp,petroselinum sativum fuss,,,,,,,,
14,persicaria,peucedanum officinale l,,,,,,,,
15,persicaria maculosa gray,peucedanum ostruthium koch,,,,,,,,
16,petroselinum sativum fuss,peucedanum palustre monch,,,,,,,,
17,peucedanum officinale l,physalis alkekengi l,,,,,,,,
18,peucedanum ostruthium koch,pimpinella saxifraga l,,,,,,,,
19,peucedanum palustre monch,pinus silvestris l,,,,,,,,
20,physalis alkekengi l,pistacia terebinthus l,,,,,,,,
21,pimpinella saxifraga l,plantago coronopus l,,,,,,,,
22,pinus silvestris l,plantago maior l,,,,,,,,
23,pistacia terebinthus l,polygala vulgaris l,,,,,,,,
24,pistacia,polygonum aviculare l,,,,,,,,
25,plantago coronopus l,polygonum bistorta samp,,,,,,,,
26,plantago maior l,polypodium vulgare l,,,,,,,,
27,polygala vulgaris l,populus nigra l,,,,,,,,
28,polygonum aviculare l,portulaca oleracea l,,,,,,,,
29,polygonum bistorta samp,potentilla erecta uspen,,,,,,,,
30,polypodium vulgare l,potentilla reptans l,,,,,,,,
31,populus,primula veris l,,,,,,,,
32,populus nigra l,prunella vulgaris l,,,,,,,,
33,portulaca oleracea l,pulicaria vulgaris gaertn,,,,,,,,
34,potentilla erecta uspen,pyrola minor l,,,,,,,,
35,potentilla reptans l,pyrola rotundifolia l,,,,,,,,
36,primula veris l,quercus robur l,,,,,,,,
37,prunella vulgaris l,ranunculus flammula l,,,,,,,,
38,pulicaria vulgaris gaertn,raphanus raphanistrum l,,,,,,,,
39,pyrola minor l,rosa canina l,,,,,,,,
40,pyrola rotundifolia l,rosmarinus officinalis l,,,,,,,,
41,quercus,rubia tinctorum l,,,,,,,,
42,quercus robur l,rubus plicatus weihe,,,,,,,,
43,ranunculus flammula l,rubus idaeus l,,,,,,,,
44,raphanus raphanistrum l,rumex acetosa l,,,,,,,,
45,rosa,rumex confertus wild,,,,,,,,
46,rosa canina l,ruta graveolens l,,,,,,,,
47,rosmarinus officinalis l,salix alba l,,,,,,,,
48,rubia tinctorum l,salvia viridis l,,,,,,,,
49,rubus,salvia officinalis l,,,,,,,,
50,rubus plicatus weihe,salvia sclarea l,,,,,,,,
51,rubus idaeus l,sambucus ebulus l,,,,,,,,
52,rumex acetosa l,sambucus nigra l,,,,,,,,
53,rumex confertus wild,saponaria officinalis l,,,,,,,,
54,ruta,satureja hortensis l,,,,,,,,
55,ruta graveolens l,saussurea costus lipsch,,,,,,,,
56,salix,saxifraga granulata l,,,,,,,,
57,salix alba l,scrophularia nodosa l,,,,,,,,
58,salvia,securigera varia lassen,,,,,,,,
59,salvia officinalis l,sedum acre l,,,,,,,,
60,salvia sclarea l,senecio vulgaris l,,,,,,,,
