,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,l. angustifolia,lavandula angustifolia,greecematricaria pubescens (desf.) schultz,m.officinalis subsp. officinalis,,,matricaria pubescens (desf.) schultz_toothaches,,,l. angustifolia_acetyl-cholinesterase
1,lavandula angustifolia,melissa officinalis subsp. officinalis,enterococcus faecalis,subsp. officinalis,,,matricaria pubescens (desf.) schultz_coughs,,,l. angustifolia_antioxidant
2,lavandula angustifolia mill,lavandula angustifolia mill,bacillus subtilis,,,,matricaria pubescens (desf.) schultz_scorpion stings,,,l. angustifolia_antimicrobial
3,lavandula,melissa officinalis l,staphylococcus aureus,,,,matricaria pubescens (desf.) schultz_rheumatic and muscular pains,,,l. angustifolia_therapeutic
4,melissa officinalis subsp. officinalis,lavandula,pseudomonas aeruginosa,,,,matricaria pubescens (desf.) schultz_dysmenorrhea,,,l. angustifolia_against lipoxygenase
5,melissa officinalis,l. angustifolia,,,,,matricaria pubescens (desf.) schultz_dehydration,,,m.officinalis subsp. officinalis_anti-acetylcholinesterase
6,melissa officinalis l,melissa officinalis,,,,,matricaria pubescens (desf.) schultz_ocular affections,,,m.officinalis subsp. officinalis_antioxidants
7,pistacia lentiscus var. chia,melissa,,,,,matricaria pubescens (desf.) schultz_allergies,,,m.officinalis subsp. officinalis_anti-lipoxygenase
8,matricaria pubescens,pistacia lentiscus var. chia,,,,,m. recutita l_mild gastrointestinal problems,,,pistacia lentiscus var. chia_on bone mineral density (bmd) of the lumbar vertebra of ovariectomised rats
9,matricaria pubescens (desf.) schultz,matricaria pubescens,,,,,m. recutita l_inflammations of mouth,,,pistacia lentiscus var. chia_beneficial impact on the bmd of the sixth lumbar
10,m. pubescens,matricaria recutita,,,,,m. recutita l_irritated skin and mucosae,,,matricaria pubescens_anti-inflammatory
11,matricaria recutita,m. recutita l,,,,,m. recutita l_common cold,,,matricaria recutita_anti-inflammatory
12,m. recutita l,matricaria sp,,,,,m. recutita l_throat,,,m. recutita_anti-inflammatory
13,m. recutita,m. pubescens,,,,,m. recutita l_ulcers,,,achillea_antimicrobial
14,matricaria recutita l,m. recutita,,,,,m. recutita_mild inflammation,,,achillea_antioxidant
15,matricaria sp,matricaria recutita l,,,,,sauromatum venosum (dryand. ex aiton) kunth_inflammation,,,achillea crithmifolia waldst. & kit_antioxidant
16,achillea,achillea species,,,,,sauromatum venosum (dryand. ex aiton) kunth_pain,,,a. grandifolia friv_antioxidant
17,achillea crithmifolia waldst. & kit,achillea crithmifolia waldst,,,,,s. venosum_cancerous diseases,,,a. millefolium l_antioxidant
18,a. grandifolia friv,a. grandifolia friv,,,,,,,,thymus thracicus velen_antiplatelet
19,a. millefolium l,a. millefolium l,,,,,,,,thymus thracicus_antiplatelet
20,thymus thracicus velen,thymus thracicus velen,,,,,,,,s. venosum_anti-inflammatory
21,thymus thracicus,thymus thracicus,,,,,,,,
22,sauromatum venosum (dryand. ex aiton) kunth,sauromatum venosum,,,,,,,,
23,s. venosum,sauromatum venosum (dryand. ex aiton,,,,,,,,
24,,s. venosum,,,,,,,,
