,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sechium edule,sechium edule,,a.odoratissima,,solanum melongena_melancholy,,,,
1,sicana odorifera,sicana odorifera,,abelomoschus esculentus,,solanum melongena_bad breath,,,,
2,cucumis melo,cucumis melo,,phaseolus spp,,solanum melongena_leprosy,,,,
3,cucumis,lycopersicon esculentum,,ph. vulgaris,,solanum melongena_cancer,,,,
4,lycopersicon esculentum,solanum melongena,,vigna,,solanum melongena_insanity,,,,
5,solanum melongena,artocarpus altilis,,vicia,,solanum melongena_obstructions in the liver and spleen,,,,
6,artocarpus altilis,abelmoschus esculentus,,cicer,,solanum melongena_hemorrhoids,,,,
7,abelmoschus esculentus,pastadendron italica,,p. persicavar. nectarina,,solanum melongena_pustules,,,,
8,pastadendron italica,solanum macrocarpum,,hibiscus e,,,,,,
9,pastadendron,momordica charantia,,pisum,,,,,,
10,solanum macrocarpum,cucurbita moschata,,,,,,,,
11,momordica charantia,zea mays,,,,,,,,
12,cucurbita moschata,cucurbita pepo,,,,,,,,
13,cucurbita,cucumis sativus,,,,,,,,
14,zea mays,artocarpus heterophyllus,,,,,,,,
15,cucurbita pepo,artocarpus odoratissima,,,,,,,,
16,cucumis sativus,luffa acutangula,,,,,,,,
17,artocarpus heterophyllus,capsicum spp,,,,,,,,
18,a. heterophyllus,cucurbita maxima,,,,,,,,
19,artocarpus odoratissima,malus sylvestris,,,,,,,,
20,luffa acutangula,pyrus communis,,,,,,,,
21,capsicum spp,prunus armeniaca,,,,,,,,
22,cucurbita maxima,prunus persica,,,,,,,,
23,malus sylvestris,prunus spp,,,,,,,,
24,pyrus communis,fragaria chiloensis,,,,,,,,
25,prunus armeniaca,fragaria virginica,,,,,,,,
26,prunus,fragaria vesca,,,,,,,,
27,prunus persica,rubus spp,,,,,,,,
28,fragaria chiloensis,,,,,,,,,
29,f. virginica,,,,,,,,,
30,f. vesca,,,,,,,,,
31,rubus,,,,,,,,,
