,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,fucus vesiculosis,prunella vulgaris,hypericum perforatum_hiv infection,allium sativum_gingivitis,sanguinaria canadensis_gum disease,,,
1,allium sativum,allium sativum,,rudbeckia spp,allium sativum_hiv infection,capsicum spp_nausea,sanguinaria canadensis_gingivitis,,,
2,sanguinaria canadensis,sanguinaria canadensis,,panax spp,allium sativum_high blood pressure,gentiana officinalis_hypothyroidism,matricaria recutita_gingivitis,,,
3,matricaria recutita,matricaria recutita,,angelica sinensis,allium sativum_lyme disease,fucus vesiculosis_hypothyroidism,matricaria recutita_gum disease,,,
4,echinacea,echinacea spp,,aspidosperma quebracho-blanco,matricaria recutita_insomnia,juglans spp_hypothyroidism,echinacea_gingivitis,,,
5,echinacea spp,glycyrrhiza glabra,,cola nitida,matricaria recutita_psoriasis,pycnanthemum muticum_insect repellants,echinacea_hiv infection,,,
6,glycyrrhiza glabra,portulaca oleracea,,epimedium spp,matricaria recutita_heartburn,drosera spp_laryngitis,echinacea spp_gum disease,,,
7,portulaca oleracea,salvia officinalis,,serenoa repens,matricaria recutita_indigestion,angelica chinensis_premenstrual syndrome,echinacea spp_hiv infection,,,
8,salvia officinalis,camellia sinensis,,dioscorea villosa,echinacea spp_laryngitis,angelica chinensis_menstrual cramps,glycyrrhiza glabra_gout,,,
9,camellia sinensis,calendula officinalis,,nepeta cataria,echinacea spp_lyme disease,,glycyrrhiza glabra_gingivitis,,,
10,calendula,mentha piperita,,humulus lupulus,echinacea spp_pneumonia,,glycyrrhiza glabra_lyme disease,,,
11,calendula officinalis,krameria triandra,,marrubium vulgare,glycyrrhiza glabra_hiv infection,,glycyrrhiza glabra_gum disease,,,
12,mentha piperita,urtica dioica,,althaea spp,glycyrrhiza glabra_liver problems,,glycyrrhiza glabra_heartburn,,,
13,krameria triandra,melaleuca spp,,verbascum thapsus,glycyrrhiza glabra_prostate enlargement,,portulaca oleracea_gingivitis,,,
14,urtica dioica,nasturtium officinale,,syzygium aromaticum,glycyrrhiza glabra_menopause,,portulaca oleracea_headache,,,
15,melaleuca spp,pilocarpus spp,,lycium chinense,glycyrrhiza glabra_psoriasis,,portulaca oleracea_gum disease,,,
16,nasturtium officinale,coleus forskohlii,,cimicifuga racemosa,portulaca oleracea_heart disease,,salvia officinalis_gum disease,,,
17,pilocarpus spp,origanum vulgare,,medicago sativa,portulaca oleracea_multiple sclerosis,,salvia officinalis_gingivitis,,,
18,coleus forskohlii,viola spp,,angelica chinense,portulaca oleracea_high blood pressure,,camellia sinensis_gum disease,,,
19,origanum vulgare,vaccinium myrtillus,,scutellaria lateriflora,portulaca oleracea_psoriasis,,camellia sinensis_gingivitis,,,
20,viola spp,capsella bursa-pastoris,,cucurbita pepo,camellia sinensis_liver problems,,calendula_gum disease,,,
21,vaccinium myrtillus,apium graveolens,,pygeum,camellia sinensis_inflammatory bowel disease,,calendula_gingivitis,,,
22,capsella bursa-pastoris,perilla frutescens,,pygeum africanum,calendula officinalis_insect bites & stings,,calendula officinalis_gum disease,,,
23,apium graveolens,curcuma longa,,pausinystalia yohimbe,mentha piperita_pain relief,,calendula officinalis_gingivitis,,,
24,perilla frutescens,persea americana,,pimpinella anisum,mentha piperita_morning sickness,,mentha piperita_gingivitis,,,
25,curcuma longa,uncaria spp,,theobroma cacao,mentha piperita_nausea,,mentha piperita_headache,,,
26,persea americana,prunus spp,,epimedium,mentha piperita_heartburn,,mentha piperita_gum disease,,,
27,uncaria spp,harpagophytum procumbens,,,mentha piperita_indigestion,,krameria triandra_gum disease,,,
28,prunus spp,avena sativa,,,urtica dioica_multiple sclerosis,,krameria triandra_gingivitis,,,
29,harpagophytum procumbens,olea europea,,,urtica dioica_premenstrual syndrome,,urtica dioica_gout,,,
30,avena sativa,ananas comosus,,,urtica dioica_prostate enlargement,,urtica dioica_gingivitis,,,
31,olea europea,salix spp,,,pilocarpus spp_glaucoma,,urtica dioica_hives,,,
32,ananas comosus,cinchona spp,,,origanum vulgare_hiv infection,,urtica dioica_gum disease,,,
33,salix spp,ginkgo biloba,,,vaccinium myrtillus_macular degeneration,,urtica dioica_laryngitis,,,
34,cinchona,pueraria lobata,,,capsella bursa-pastoris_pregnancy & delivery,,melaleuca spp_gum disease,,,
35,cinchona spp,gaultheria procumbens,,,apium graveolens_high cholesterol,,melaleuca spp_gingivitis,,,
36,ginkgo,laurus nobilis,,,apium graveolens_high blood pressure,,nasturtium officinale_gum disease,,,
37,ginkgo biloba,tanacetum parthenium,,,apium graveolens_gout,,nasturtium officinale_gingivitis,,,
38,pueraria lobata,oenothera biennis,,,curcuma longa_pain relief,,coleus forskohlii_glaucoma,,,
39,gaultheria procumbens,allium cepa,,,curcuma longa_liver problems,,origanum vulgare_glaucoma,,,
40,laurus nobilis,zingiber officinale,,,curcuma longa_lice,,viola spp_glaucoma,,,
41,tanacetum parthenium,capsicum spp,,,persea americana_high cholesterol,,vaccinium myrtillus_glaucoma,,,
42,oenothera biennis,melissa officinalis,,,persea americana_psoriasis,,capsella bursa-pastoris_glaucoma,,,
43,allium cepa,tanacetum vulgare,,,persea americana_osteoporosis,,perilla frutescens_gout,,,
44,zingiber officinale,thymus vulgaris,,,avena sativa_psoriasis,,curcuma longa_gout,,,
45,capsicum spp,angelica archangelica,,,olea europea_heart disease,,curcuma longa_headache,,,
46,melissa officinalis,eucalyptus spp,,,ananas comosus_multiple sclerosis,,persea americana_gout,,,
47,tanacetum vulgare,anethum graveolens,,,ananas comosus_overweight,,uncaria spp_gout,,,
48,thymus vulgaris,foeniculum vulgare,,,salix spp_pain relief,,prunus spp_gout,,,
49,angelica,gentiana officinalis,,,salix spp_heart disease,,harpagophytum procumbens_gout,,,
50,angelica archangelica,carica papaya,,,cinchona spp_intestinal parasites,,avena sativa_gout,,,
