,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis buxifolia lam,berberis buxifolia lam,berberis jaeschkeana c. k. schneid,berberis jaeschkeana c. k.schneid,berberis buxifolia lam_infections,berberis chitria buch.-ham.ex lindl_enlarged spleen,berberis chitria buch.-ham.ex lindl_skin diseases,berberis darwinii hook_anti-inflammatory,berberis leschenaultia wall. ex wight & arn_antipyretic,berberis chitria buch.-ham.ex lindl_ophthalmic
1,berberis chitria buch.-ham.ex lindl,berberis chitria buch.-ham.ex lindl,berberis leschenaultia wall. ex wight & arn,berberis leschenaultia wall. exwight & arn,berberis chitria buch.-ham.ex lindl_skin disease,berberis darwinii hook_stomach pains,berberis chitria buch.-ham.ex lindl_affection of eyes,berberis darwinii hook_antipyrectic,berberis libanotica ehrenb. ex c. k. schneid_anti-inflammatory,berberis leschenaultia wall. exwight & arn_antipyretic
2,berberis darwinii hook,berberis darwinii hook,berberis libanotica ehrenb. ex c. k. schneid,berberis libanotica ehrenb. exc. k. schneid,berberis chitria buch.-ham.ex lindl_rheumatism,berberis integerrima bunge_stomach aches,berberis darwinii hook_stomachpains,berberis integerrima bunge_antipyretic,berberis oblonga (regel) c. k. schneid_antipyretic,berberis libanotica ehrenb. exc. k. schneid_anti-inflammatory
3,berberis empetrifolia lam,berberis empetrifolia lam,berberis oblonga (regel) c. k. schneid,berberis heterophyllajuss. ex poir,berberis chitria buch.-ham.ex lindl_enlarged liver,berberis jaeschkeana c. k. schneid_eye diseases,berberis integerrima bunge_stomachaches,berberis koreana palib_antipyretic,berberis oblonga (regel) c. k. schneid_antidiarrheal,berberis heterophyllajuss. ex poir_anti-inflammatory
4,berberis integerrima bunge,berberis integerrima bunge,berberis petiolaris wall. ex g. don,berberis oblonga (regel) c. k.schneid,berberis chitria buch.-ham.ex lindl_bleeding piles,berberis leschenaultia wall. ex wight & arn_cold,berberis jaeschkeana c. k.schneid_eye diseases,berberis lycium royle_febrifuge,berberis pseudumbellata r. parker_diuretic,berberis heterophyllajuss. ex poir_febrifuge
5,berberis koreana palib,berberis koreana palib,berberis pseudumbellata r. parker,berberis petiolaris wall. ex g.don,berberis chitria buch.-ham.ex lindl_ulcers,berberis libanotica ehrenb. ex c. k. schneid_arthritis,berberis leschenaultia wall. exwight & arn_complications duringpost-natal period,berberis microphylla g. forst_anti-inflammatory,berberis pseudumbellata r. parker_oxytocic,berberis oblonga (regel) c. k.schneid_antipyretic
6,berberis lycium royle,berberis lycium royle,berberis umbellata wall. ex g. don,berberis pseudumbellata r.parker,berberis chitria buch.-ham.ex lindl_jaundice,berberis libanotica ehrenb. ex c. k. schneid_muscular pain,berberis leschenaultia wall. exwight & arn_cold,berberis microphylla g. forst_febrifuge,berberis umbellata wall. ex g. don_tonic,berberis oblonga (regel) c. k.schneid_heart tonic
7,berberis microphylla g. forst,berberis microphylla g. forst,caulophyllum thalictroides (l.) michaux,berberis umbellata wall. ex g.don,berberis chitria buch.-ham.ex lindl_conjunctivitis,berberis libanotica ehrenb. ex c. k. schneid_rheumatic diseases,berberis libanotica ehrenb. exc. k. schneid_muscularpain,berberis thunbergii dc_anti-inflammatory,caulophyllum thalictroides (l.) michaux_antispasmodic,berberis oblonga (regel) c. k.schneid_antidiarrheal
8,berberis thunbergii dc,berberis thunbergii dc,sinopodophyllum hexandrum (royle) t. s. ying,caulophyllum thalictroides (l.)michaux,berberis darwinii hook_colitis,berberis libanotica ehrenb. ex c. k. schneid_neuralgic diseases,berberis libanotica ehrenb. exc. k. schneid_arthritis,berberis tinctoria lesch_antimicrobial,caulophyllum thalictroides (l.) michaux_uterine stimulant,berberis petiolaris wall. ex g.don_oxytocic
9,berberis tinctoria lesch,berberis tinctoria lesch,corydalis solida subsp. brachylova,sinopodophyllum hexandrum(royle) t. s. ying,berberis darwinii hook_indigestion,berberis oblonga (regel) c. k. schneid_stomach aches,berberis libanotica ehrenb. exc. k. schneid_rheumatic and neuralgic diseases,berberis vulgaris l_sedative,nandina domestica thunb_antirheumatic,berberis pseudumbellata r.parker_diuretic
