,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,neogyrimitra gigas,neogyrimitra gigas,onoclea sensibilis,onochlea sensibilis,,penicillium spp_hemorrhaging,,,omphalotus spp_muscarine,
1,omphalotus spp,omphalotus spp,isocoma wrightii,annona,,verpa bohemica_muscular incoordination,,,panaeolus subbalteatus_indoles,
2,panaeolus subbalteatus,panaeolus subbalteatus,,schindapsus spp,,equisetum spp_circulatory failure,,,paxillus involutus_muscarine,
3,paxillus involutus,paxillus involutus,,sygonium spp,,cheilanthes cochisensis_nervous disorder,,,penicillium spp_rubratoxin,
4,penicillium spp,penicillium spp,,giisocoma wrightii,,pteridium aquilinum_circulatory,,,psathyrella foenisecii_indoles,
5,pholiota squarrosa,pholiota squarrosa,,,,cedrus deodara_dermatitis,,,psilocybe caerulipes_indoles,
6,psathyrella foenisecii,psathyrella foenisecii,,,,cupressus macrocarpa_abortions in cattle,,,russula emetica_muscarine,
7,psilocybe caerulipes,psilocybe caerulipes,,,,ginkgo biloba_dermatitis,,,sarcosphaera crassa_monomethylhydrazine,
8,ramaria formosa,ramaria formosa,,,,pinus ponderosa_abortions in cattle,,,stropharia hornemannii_indoles,
9,russula emetica,russula emetica,,,,pinus ponderosa_teratogenic,,,equisetum spp_thiaminase,
10,sarcosphaera crassa,sarcosphaera crassa,,,,zamia pumila_cancer,,,dryopteris filix-mas_thiaminase,
11,scleroderma citrinum,scleroderma citrinum,,,,zamia pumila_ataxia,,,pteridium aquilinum_carcinogenic,
12,stropharia hornemannii,stropharia hornemannii,,,,agave spp_dermatitis,,,pteridium aquilinum_thiaminase,
13,tricholoma spp,tricholoma spp,,,,allium spp_hemolytic anemia,,,cycas circinalis_cycasin,
14,verpa bohemica,verpa bohemica,,,,cooperia pedunculata_photosensitization,,,cycas revoluta_glycosides,
15,equisetum spp,equisetum spp,,,,crinum americanum_respiratory paralysis,,,cycas revoluta_amino acid,
16,cheilanthes cochisensis,cheilanthes cochisensis,,,,anacardium occidentale_dermatitis,,,ephedra spp_ephedrine,
17,dryopteris filix-mas,dryopteris filix-mas,,,,cotinus anagyroides_dermatitis,,,ginkgo biloba_phenolic acids,
18,pteridium aquilinum,pteridium aquilinum,,,,mangifera indica_dermatitis,,,pinus ponderosa_terpene,
19,cedrus deodara,cedrus deodara,,,,metopium toxiferum_dermatitis,,,taxus spp_taxine,
20,cupressus macrocarpa,cupressus macrocarpa,,,,schinus spp_dermatitis,,,zamia pumila_cycasin,
21,cycas circinalis,cycas circinalis,,,,toxicodendron diversilobum_dermatitis,,,agave spp_volatile oil,
22,cycas revoluta,cycas revoluta,,,,toxicodendron radicans_dermatitis,,,agave spp_oxalates,
23,ephedra spp,ephedra spp,,,,toxicodendron toxicarium_dermatitis,,,agave spp_saponin,
24,ginkgo biloba,ginkgo biloba,,,,toxicodendron vernix_dermatitis,,,amaranthus spp_oxalates,
25,pinus ponderosa,pinus ponderosa,,,,asimina triloba_dermatitis,,,amaranthus spp_nitrates,
26,podocarpus macrophylla,podocarpus macrophylla,,,,allamanda cathartica_cv failure,,,allium spp_sulfides,
27,taxus spp,taxus spp,,,,apocynum spp_cv failure,,,allium spp_disulfides,
28,zamia pumila,zamia pumila,,,,catharanthus roseus_cv failure,,,amaryllis belladonna_lycorine,
29,acer rubrum,acer rubrum,,,,nerium oleander_cv failure,,,clivia spp_lycorine,
30,agave spp,agave spp,,,,plumeria spp_dermatitis,,,crinum americanum_lycorine,
31,agave,amaranthus spp,,,,thevetia peruviana_cv failure,,,galanthus nivalis_lycorine,
32,amaranthus spp,allium spp,,,,vinca spp_cv failure,,,hippeastrum spp_lycorine,
33,allium spp,amaryllis belladonna,,,,hedera helix_dermatitis,,,hymenocallis spp_lycorine,
34,amaryllis belladonna,clivia spp,,,,polyscias spp_dermatitis,,,lycoris spp_lycorine,
35,clivia spp,cooperia pedunculata,,,,calotropis spp_dermatitis,,,narcissus spp_phenanthridine alkaloids,
36,cooperia pedunculata,crinum americanum,,,,campsis radicans_dermatitis,,,zephyranthes atamasco_lycorine,
37,crinum americanum,galanthus nivalis,,,,ananas comosus_dermatitis,,,anacardium occidentale_anacardic acid,
