,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,musa textilis,musa textilis,quercus robur,,,,,,,
1,urena lobata,urena lobata,juglans nigra,,,,,,,
2,tilia americana,tilia americana,ulmus americana,,,,,,,
3,clappertonia ficifolia,clappertonia ficifolia,fraxinus americana,,,,,,,
4,sansevieria senegambica,sansevieria senegambica,platanus occidentalis,,,,,,,
5,muhlenbergia macroura,muhlenbergia macroura,taxodium distichum,,,,,,,
6,sabal palmetto,sabal palmetto,thuja plicata,,,,,,,
7,furcraea cabuya,furcraea cabuya,pinus ponderosa,,,,,,,
8,agave cantala,agave cantala,sequoia sempervirens,,,,,,,
9,boehmeria nivea,boehmeria nivea,populus trichocarpa,,,,,,,
10,abutilon theophrastii,abutilon theophrastii,acer saccharum,,,,,,,
11,furcraea andina,furcraea andina,lignum vitae,,,,,,,
12,furcraea humboldtiana,furcraea humboldtiana,schinopsis balansae,,,,,,,
13,cocos nucifera,cocos nucifera,ochroma pyramidale,,,,,,,
14,sesbania exaltata,sesbania exaltata,,,,,,,,
15,gossypium herbaceum,gossypium herbaceum,,,,,,,,
16,gossypium barbadense,gossypium barbadense,,,,,,,,
17,gossypium tomentosum,gossypium tomentosum,,,,,,,,
18,gossypium hirsutum,gossypium hirsutum,,,,,,,,
19,gossypium obtusifolium,gossypium obtusifolium,,,,,,,,
20,gossypium arboreum,gossypium arboreum,,,,,,,,
21,chamaerops humilis,chamaerops humilis,,,,,,,,
22,sida rhombifolia,sida rhombifolia,,,,,,,,
23,furcraea hexapetala,furcraea hexapetala,,,,,,,,
24,sesbania bispinosa,sesbania bispinosa,,,,,,,,
25,hibiscus cannabinus,hibiscus cannabinus,,,,,,,,
26,stipa tenacissima,stipa tenacissima,,,,,,,,
27,furcraea macrophylla,furcraea macrophylla,,,,,,,,
28,linum usitatissimum,linum usitatissimum,,,,,,,,
29,cannabis sativa,cannabis sativa,,,,,,,,
30,agave fourcroydes,agave fourcroydes,,,,,,,,
31,agave letonae,agave letonae,,,,,,,,
32,apocynum cannabinum,apocynum cannabinum,,,,,,,,
33,abutilon avicinnae,abutilon avicinnae,,,,,,,,
34,agave lecheguilla,agave lecheguilla,,,,,,,,
35,yucca funifera,yucca funifera,,,,,,,,
36,yucca,corchorus capsularis,,,,,,,,
37,corchorus capsularis,corchorus olitorius,,,,,,,,
38,corchorus olitorius,ceiba pentandra,,,,,,,,
39,ceiba pentandra,caryota urens,,,,,,,,
40,caryota urens,triumfetta tomentosa,,,,,,,,
41,triumfetta tomentosa,agave atrovirens,,,,,,,,
42,agave atrovirens,furcraea foetida,,,,,,,,
43,furcraea foetida,agave tequilana,,,,,,,,
44,agave tequilana,mauritia vinifera,,,,,,,,
45,mauritia vinifera,urtica spp,,,,,,,,
46,urtica spp,phormium tenax,,,,,,,,
47,phormium tenax,asclepias incarnata,,,,,,,,
48,asclepias incarnata,chorisia speciosa,,,,,,,,
49,chorisia speciosa,samuela carnerosana,,,,,,,,
50,samuela carnerosana,yucca elata,,,,,,,,
51,yucca elata,borassus flabellifer,,,,,,,,
52,borassus flabellifer,chorisia insigna,,,,,,,,
53,chorisia insigna,broussonetia papyrifera,,,,,,,,
54,broussonetia papyrifera,carludovica palmata,,,,,,,,
55,carludovica palmata,triumfetta rhomboidea,,,,,,,,
56,triumfetta rhomboidea,leopoldina piassaba,,,,,,,,
57,leopoldina piassaba,attalea funifera,,,,,,,,
58,attalea funifera,ananas comosus,,,,,,,,
59,ananas comosus,aechmaea magdalenae,,,,,,,,
60,aechmaea magdalenae,furcraea gigantea,,,,,,,,
61,furcraea gigantea,ceiba aesculifolia,,,,,,,,
62,ceiba aesculifolia,sabal causiarum,,,,,,,,
63,sabal causiarum,bombax ceiba,,,,,,,,
64,bombax ceiba,hibiscus sabdariffa,,,,,,,,
65,bombax,pandanus tectorius,,,,,,,,
66,hibiscus sabdariffa,agave sisalina,,,,,,,,
67,pandanus tectorius,spartium junceum,,,,,,,,
68,agave sisalina,tillandsia usneoides,,,,,,,,
69,spartium junceum,crotalaria juncea,,,,,,,,
70,tillandsia usneoides,fimbristylis umbellaris,,,,,,,,
71,crotalaria juncea,yucca baccata,,,,,,,,
72,fimbristylis umbellaris,yucca whipplei,,,,,,,,
73,yucca baccata,yucca mohavensis,,,,,,,,
74,yucca whipplei,yucca glauca,,,,,,,,
75,yucca mohavensis,agave zapupe,,,,,,,,
76,yucca glauca,,,,,,,,,
77,agave zapupe,,,,,,,,,
