,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,artemisia annua,artemisia annua,,camptothecaacuminata,,cassia angustifolia_ih,,papaver somniferum_antitussive,artemisia annua_ant,artemisia annua_antimalarial
1,erythroxylum coca,erythroxylum coca,,t. hacata,,taxus hrevifolia_ative,,papaver somniferum_analgesic,artemisia annua_oplastic,camptothecaacuminata_antineoplastic
2,papaver somniferum,papaver somniferum,,,,,,digitalis spp_cardiotonic,artemisia annua_a,cinchona spp_antimalarial
3,digitalis spp,digitalis spp,,,,,,,erythroxylum coca_antitussive,rauwolfia serpentina_antihypertensive
4,cinchona spp,cinchona spp,,,,,,,erythroxylum coca_analgesic,cassia angustifolia_laxative
5,rauwolfia serpentina,rauwolfia serpentina,,,,,,,erythroxylum coca_ant,taxus hrevifolia_antineoplastic
6,cassia angustifolia,cassia angustifolia,,,,,,,erythroxylum coca_oplastic,t. hacata_antineoplastic
7,taxus hrevifolia,taxus hrevifolia,,,,,,,erythroxylum coca_a,catharanthus roseus_antineoplastic
8,catharanthus roseus,catharanthus roseus,,,,,,,digitalis spp_antitussive,erythroxylum coca_anasthetic
9,,,,,,,,,digitalis spp_analgesic,
10,,,,,,,,,cinchona spp_nt,
11,,,,,,,,,cinchona spp_cardiotonic,
12,,,,,,,,,cinchona spp_antitussive,
13,,,,,,,,,rauwolfia serpentina_ntih,
14,,,,,,,,,rauwolfia serpentina_nt,
15,,,,,,,,,rauwolfia serpentina_ensive,
16,,,,,,,,,rauwolfia serpentina_rtensive,
17,,,,,,,,,rauwolfia serpentina_ih,
18,,,,,,,,,cassia angustifolia_ntih,
19,,,,,,,,,cassia angustifolia_ensive,
20,,,,,,,,,cassia angustifolia_ative,
21,,,,,,,,,cassia angustifolia_rtensive,
22,,,,,,,,,cassia angustifolia_l,
23,,,,,,,,,taxus hrevifolia_ative,
24,,,,,,,,,taxus hrevifolia_oplastic,
25,,,,,,,,,taxus hrevifolia_l,
26,,,,,,,,,catharanthus roseus_oplastic,
