,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,solanum tuberosum,solanum tuberosum,,dioscorea spp,,,,,,
1,ipomoea batatas,ipomoea batatas,,sorghum,,,,,,
2,manihot esculenta,manihot esculenta,,solanumtuberosum,,,,,,
3,dioscorea,dioscorea trifida,,solanumtuberosum esculentum,,,,,,
4,d. trifida,dioscorea abyssinica,,yucca,,,,,,
5,d. abyssinica,dioscorea cayenensis,,d. papuan,,,,,,
6,d. cayenensis,dioscorea dumetorum,,citrus,,,,,,
7,d. dumetorum,dioscorea bulbifera,,,,,,,,
8,d. bulbifera,dioscorea elephantipes,,,,,,,,
9,d. elephantipes,dioscorea rotundata,,,,,,,,
10,d. rotundata,dioscorea alata,,,,,,,,
11,d. alata,dioscorea esculenta,,,,,,,,
12,d. esculenta,dioscorea hispida,,,,,,,,
13,d. hispida,dioscorea japonica,,,,,,,,
14,d. japonica,dioscorea nummularia,,,,,,,,
15,d. nummularia,dioscorea opposita,,,,,,,,
16,d. opposita,dioscorea pentaphylla,,,,,,,,
17,d. pentaphylla,dioscorea praehensilis,,,,,,,,
18,d. praehensilis,dioscorea papua,,,,,,,,
19,d. spinosa,dioscorea spinosa,,,,,,,,
20,colocasia esculenta,colocasia esculenta,,,,,,,,
21,phytophthora infestans,phytophthora infestans,,,,,,,,
