,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,musa x paradisiaca,musa x paradisiaca,phoenix canariensis,musatextilis,citrus aurantifolia_scurvy,,,,,
1,musa acuminata,musa acuminata,,ph. canariensis,citrus aurantium_scurvy,,,,,
2,musa balbisiana,musa balbisiana,,ficus spp,citrus grandis_scurvy,,,,,
3,musa corniculata,musa corniculata,,morus spp,citrus indica_scurvy,,,,,
4,musa discolor,musa discolor,,fortunella,citrus limon_scurvy,,,,,
5,musa errans,musa errans,,,citrus medica_scurvy,,,,,
6,musa nana,musa nana,,,citrus paradisi_scurvy,,,,,
7,musa oleracea,musa oleracea,,,citrus reticulata_scurvy,,,,,
8,musa superba,musa superba,,,citrus sinensis_scurvy,,,,,
9,musa troglodytarum,musa troglodytarum,,,citrus tachibana_scurvy,,,,,
10,musa textilis,musa textilis,,,,,,,,
11,ensete ventricosum,ensete ventricosum,,,,,,,,
12,ensete,citrus celebica,,,,,,,,
13,citrus,citrus hystrix,,,,,,,,
14,c. celebica,citrus ichangensis,,,,,,,,
15,c. hystrix,citrus latipes,,,,,,,,
16,c. ichangensis,citrus macroptera,,,,,,,,
17,c. latipes,citrus micrantha,,,,,,,,
18,c. macroptera,citrus aurantifolia,,,,,,,,
19,c. micrantha,citrus aurantium,,,,,,,,
20,c. aurantifolia,citrus grandis,,,,,,,,
21,c. aurantium,citrus indica,,,,,,,,
22,c. grandis,citrus limon,,,,,,,,
23,c. indica,citrus medica,,,,,,,,
24,c. limon,citrus paradisi,,,,,,,,
25,c. medica,citrus reticulata,,,,,,,,
26,c. paradisi,citrus sinensis,,,,,,,,
27,c. reticulata,citrus tachibana,,,,,,,,
28,c. sinensis,cocos nucifera,,,,,,,,
29,c. tachibana,phoenix dactylifera,,,,,,,,
30,cocos nucifera,ananas comosus,,,,,,,,
31,phoenix dactylifera,ficus carica,,,,,,,,
32,ananas comosus,ficus benghalensis,,,,,,,,
33,ficus carica,ficus benjamina,,,,,,,,
34,ficus benghalensis,ficus elastica,,,,,,,,
35,ficus benjamina,ficus religiosa,,,,,,,,
36,ficus elastica,ficus sycamorus,,,,,,,,
37,ficus religiosa,ficus pumila,,,,,,,,
38,ficus sycamorus,metopium toxiferum,,,,,,,,
39,ficus pumila,artocarpus altilis,,,,,,,,
40,metopium toxiferum,artocarpus heterophyllus,,,,,,,,
41,artocarpus altilis,,,,,,,,,
42,artocarpus heterophyllus,,,,,,,,,
