,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sechium edule,sechium edule,,pastadendron italica,,solanum melongena_melancholy,,,,
1,sicana odorifera,sicana odorifera,,a.odoratissima,,solanum melongena_bad breath,,,,
2,cucumis melo,cucumis melo,,pastadendron,,solanum melongena_leprosy,,,,
3,cucumis,lycopersicon esculentum,,abelomoschus esculentus,,solanum melongena_cancer,,,,
4,lycopersicon esculentum,solanum melongena,,phaseolus spp,,solanum melongena_insanity,,,,
5,solanum melongena,artocarpus altilis,,ph. vulgaris,,solanum melongena_obstructions in the liver and spleen,,,,
6,artocarpus altilis,abelmoschus esculentus,,vigna,,solanum melongena_hemorrhoids,,,,
7,abelmoschus esculentus,solanum macrocarpum,,vicia,,solanum melongena_pustules,,,,
8,solanum macrocarpum,momordica charantia,,cicer,,,,,,
9,momordica charantia,cucurbita moschata,,p. persicavar. nectarina,,,,,,
10,cucurbita moschata,zea mays,,hibiscus e,,,,,,
11,cucurbita,cucurbita pepo,,pisum,,,,,,
12,zea mays,cucumis sativus,,,,,,,,
13,cucurbita pepo,artocarpus heterophyllus,,,,,,,,
14,cucumis sativus,artocarpus odoratissima,,,,,,,,
15,artocarpus heterophyllus,luffa acutangula,,,,,,,,
16,a. heterophyllus,capsicum spp,,,,,,,,
17,artocarpus odoratissima,cucurbita maxima,,,,,,,,
18,luffa acutangula,malus sylvestris,,,,,,,,
19,capsicum spp,pyrus communis,,,,,,,,
20,cucurbita maxima,prunus armeniaca,,,,,,,,
21,malus sylvestris,prunus persica,,,,,,,,
22,pyrus communis,prunus spp,,,,,,,,
23,prunus armeniaca,fragaria chiloensis,,,,,,,,
24,prunus,fragaria virginica,,,,,,,,
25,prunus persica,fragaria vesca,,,,,,,,
26,fragaria chiloensis,rubus spp,,,,,,,,
27,f. virginica,,,,,,,,,
28,f. vesca,,,,,,,,,
29,rubus,,,,,,,,,
