,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. gratissimum,o. gratissimum,,gratissimum,,,o. tenuiflorum_cough,,,
1,ocimum gratissimum,veronica,,o. canum,,,,,,
2,veronica,o. basilicum,,o. brachiatum,,,,,,
3,o. basilicum,o. tenuiflorum,,,,,,,,
4,ocimum basilicum,o. africanmum,,,,,,,,
5,o. tenuiflorum,o. africanum,,,,,,,,
6,ocimum tenuiflorum,o. citridorum,,,,,,,,
7,o. africanmum,o.kilimandscharicum,,,,,,,,
8,o. africanum,o. carnosum,,,,,,,,
9,ocimum africanum,o. selloi,,,,,,,,
10,o. citridorum,o. americanum,,,,,,,,
11,o.kilimandscharicum,ocimum americanum,,,,,,,,
12,o. carnosum,ocimum basilicum,,,,,,,,
13,ocimum selloi,ocimum bascilicum x ocimum gratissimum,,,,,,,,
14,o. selloi,ocimum gratissimum,,,,,,,,
15,o. americanum,ocimum selloi,,,,,,,,
16,ocimum americanum,ocimum tenuiflorum,,,,,,,,
17,ocimum,ocimum africanum,,,,,,,,
18,ocimum bascilicum,ocimum campechianum,,,,,,,,
19,ocimum campechianum,ocimum filamentosum,,,,,,,,
20,ocimum filamentosum,ocimum kilimandscharicum,,,,,,,,
21,ocimum kilimandscharicum,,,,,,,,,
