,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,o. gratissimum,o. gratissimum,,gratissimum,,,o. tenuiflorum_cough,,,
1,ocimum gratissimum,veronica species,,o. africanmum,,,,,,
2,veronica,o. basilicum,,ocimum,,,,,,
3,o. basilicum,o. tenuiflorum,,o.kilimandscharicum,,,,,,
4,ocimum basilicum,o. africanum,,ocimum bascilicum,,,,,,
5,o. tenuiflorum,o. citridorum,,ocimum campechianum,,,,,,
6,ocimum tenuiflorum,o. kilimandscharicum,,ocimum filamentosum,,,,,,
7,o. africanum,o. carnosum,,o. canum,,,,,,
8,ocimum africanum,o. selloi,,o. brachiatum,,,,,,
9,o. citridorum,o. americanum,,,,,,,,
10,ocimum kilimandscharicum,,,,,,,,,
11,o. carnosum,,,,,,,,,
12,ocimum selloi,,,,,,,,,
13,o. selloi,,,,,,,,,
14,o. americanum,,,,,,,,,
15,ocimum americanum,,,,,,,,,
